date;cod_cliente;cliente_nome;alunos_ativos;total_em_recebiveis;total_conta_pagar;total_valor_cartao_credito_maquina;total_valor_cartao_credito_recorrencia
2021/08;2633;SER ATIVO - STUDIO E ASSESSORIA ESPORTIVA;0;0;;;
2021/08;2647;26 PHD SPORTS - Boqueirão 2647;0;0;;0;0
2021/08;2648;Mangata Crossfit;0;233;;0;0
2021/08;2649;Arbo Crossfit;0;485;;485;0
2021/08;2661;Muscle Room;0;380;;380;0
2021/08;2663;Yoga OM;0;0;;;
2021/08;2671;Eiger Crossfit;0;0;;0;0
2021/08;2679;Pilates OldSchool;0;0;;0;0
2021/08;2696;Brolex Body Studio;0;7415;;185;0
2021/08;2698;Academia Force Fit;0;583;;583;0
2021/08;2709;ACADEMIA DUQUE DE CAXIAS;0;0;;0;0
2021/08;2712;Studio Gil Pilates;0;0;;0;0
2021/08;2713;CROSSFIT CRISTO REI;0;0;;0;0
2021/08;2720;CARDIO FITNESS TREINAMENTO FUNCIONAL;0;0;;0;0
2021/08;2725;Acqua life baby&kids;0;0;;0;0
2021/08;2738;Personal Diogo Machado;0;0;;0;0
2021/08;2742;Studio Evolution Fitness;0;2139;;1229;0
2021/08;2747;Condá CrossFit;0;0;;0;0
2021/08;2759;Prime Fit;0;2440;;2440;0
2021/08;2792;Baby Gym Bento;0;0;;0;0
2021/08;2807;cosenza team;0;533;;533;0
2021/08;2811;Crossfit Beach 787;0;892;;0;892
2021/08;2838;Rizerva Zen;0;4319;;2456;0
2021/08;2843;Reino CrossFit;0;0;;0;0
2021/08;2858;Espaço One;0;0;;0;0
2021/08;2864;5FTraining;0;0;;0;0
2021/08;2870;Fisiform;0;10569;;4743;0
2021/08;2887;Academia Mahatma;0;13389;;12371;0
2021/08;2890;PRIME SHAPE;0;95;;95;0
2021/08;2892;Corpus Cristo Rei;0;7502;;7502;0
2021/08;2895;ACADEMIA MC SPORTS;0;15095;;13538;0
2021/08;2898;Happiness Academia em Movimento;0;4243;;4006;237
2021/08;2899;CF Blackfoxx;0;728;;728;0
2021/08;2922;Crossfit Locomotiva;0;2868;;2868;0
2021/08;2925;ACADEMIA LIFE FITNESS;0;0;;0;0
2021/08;2932;ACADEMIA SKY BLUE;0;383;;154;71
2021/08;2940;Crossfit High Pulse - Matriz;0;2124;;2124;0
2021/08;2967;ESTÚDIO PERSONALE;0;0;;;
2021/08;2972;CROSSFIT SCAR;0;225;;0;0
2021/08;2977;Studio Rafael Alvares metodologia de treinamento fisico;0;0;;0;0
2021/08;2983;05 PHD SPORTS - PORTÃO 2983;0;0;;0;0
2021/08;2991;STUDIO LABFIT;0;0;;0;0
2021/08;2996;Crossfit IG;0;3363;;1563;0
2021/08;3008;ESYSP Estudio de Yoga São Paulo;0;0;;0;0
2021/08;3012;King of Kings CrossFit;0;0;;0;0
2021/08;3014;Infante Crossfit;0;465;;0;465
2021/08;3018;Pilates Equipe Atlética;0;0;;0;0
2021/08;3020;ESTIVADORES FRG;0;0;;;
2021/08;3040;Dynamo 1;0;2440;;442;503
2021/08;3043;Go fit Academia;0;0;;0;0
2021/08;3064;UM CrossFit;0;714;;714;0
2021/08;3066;Academia Reset;0;0;;0;0
2021/08;3072;Box Cross C3;0;0;;0;0
2021/08;3093;MET Treinamento Físico Funcional;0;1284;;1284;0
2021/08;3104;Carpe Diem Studio;0;0;;0;0
2021/08;3107;Milhas Assessoria Esportiva;0;2147;;2147;0
2021/08;3122;CROSSFIT MARINGA;0;3502;;2801;0
2021/08;3126;FONTOURA PERSONAL;0;0;;0;0
2021/08;3147;Crossfit 828;0;152;;152;0
2021/08;3156;Studio Wings pole aerials dance;0;0;;0;0
2021/08;3181;Champions Box;0;624;;624;0
2021/08;3182;Personal Place;0;0;;;
2021/08;3185;Crossfit High Pulse - Linha Verde;0;3644;;3644;0
2021/08;3194;Crossfit High Pulse - Maestro;0;0;;;
2021/08;3197;Red Dança e Comportamento;0;0;;0;0
2021/08;3203;Eleven Fit;0;966;;966;0
2021/08;3206;CFT OLYMPUS;0;0;;;
2021/08;3212;UNIDADE 2 ALMIRANTE;0;5845;;5785;0
2021/08;3219;ESTUDIO MAIS PILATES;0;616;;616;0
2021/08;3223;Top Fit Saúde e Performance;0;0;;0;0
2021/08;3224;Touros Fit;0;0;;0;0
2021/08;3226;Cross Health Treinamento Especializado;0;0;;0;0
2021/08;3229;Hatha Vinyasa Yoga por Camila Reitz;0;0;;0;0
2021/08;3232;P1 Fitness Center;0;730;;467;262
2021/08;3234;CrossFit Congonhas;0;0;;0;0
2021/08;3239;Marhaba Dança;0;299;;0;0
2021/08;3247;Crossfit High Pulse - Araucária;0;0;;0;0
2021/08;3253;Crossfit High Pulse - Alphaville;0;317;;317;0
2021/08;3256;Hora Fitness;0;0;;0;0
2021/08;3262;Brooklyn Functional GYM;0;0;;0;0
2021/08;3284;NAXOS TRAINING;0;1190;;1190;0
2021/08;3288;Brutu´s Cross training;0;0;;0;0
2021/08;3295;HEAD COACH;0;0;;0;0
2021/08;3319;Fisioprev personal;0;0;;0;0
2021/08;3329;Crossfit Iracema;0;0;;0;0
2021/08;3341;Crossfit High Pulse - Guarapuava;0;0;;0;0
2021/08;3345;CrossFit Selvagem;0;0;;0;0
2021/08;3358;ASSOCIAÇÃO ATLÉTICA COOPAVEL;0;0;;0;0
2021/08;3364;Crossfit estrada Real;0;0;;0;0
2021/08;3366;Roma Academia;0;0;;0;0
2021/08;3372;Crossfit Osasco;0;0;;0;0
2021/08;3384;AdarshaYoga;0;0;;0;0
2021/08;3391;On Brasilia;0;419;;419;0
2021/08;3402;STUDIO TELMA MENEZES Studio 2;0;0;;0;0
2021/08;3428;Crossfit High Pulse - Paranaguá;0;340;;340;0
2021/08;3435;sparta cross;0;0;;0;0
2021/08;3438;CrossFit Friburgo;0;1290;;1120;0
2021/08;3453;INOVE ACADEMIA;0;0;;0;0
2021/08;3455;Lucas Silva Personal Trainer e Coach de emagrecimento;0;0;;0;0
2021/08;3456;CROSSFIT BLACK HOUSE;0;0;;0;0
2021/08;3457;Box Aeroporto - Marília;0;0;;;
2021/08;3460;CrossFit RedCore;0;0;;0;0
2021/08;3464;UPLAY FITNESS - MARINGÁ;0;3784;;3137;0
2021/08;3470;Gabriel Graciani;0;0;;0;0
2021/08;3473;Mutação Crossfit;0;1698;;1078;175
2021/08;3482;Taurus Box;0;689;;481;207
2021/08;3487;Crossfute;0;0;;0;0
2021/08;3496;STUDIO 1;0;0;;0;0
2021/08;3509;Vassalos CrossFit;0;0;;;
2021/08;3524;Polar Fit Club;0;0;;0;0
2021/08;3529;X-RUN Team;0;0;;0;0
2021/08;3537;Arena Sparta;0;0;;0;0
2021/08;3538;CrossFit Pinheiros;0;641;;320;320
2021/08;3539;Parque 7788 CrossFit;0;3195;;3195;0
2021/08;3542;CrossFit Vivá;0;710;;0;0
2021/08;3544;Academia Aperfeisuando;0;0;;0;0
2021/08;3545;Zaganelli jiu-jitsu Vitoria -ES;0;0;;0;0
2021/08;3547;Crossfit High Pulse - Irati;0;517;;517;0
2021/08;3548;CrossFit Kruger;0;0;;;
2021/08;3555;CT Malvadeza;0;0;;0;0
2021/08;3566;CrossFit Brusque;0;0;;0;0
2021/08;3571;Crossfit Piracicaba;0;15100;;15100;0
2021/08;3572;CROSSFIT BUTANTA;0;0;;0;0
2021/08;3574;LIQUID ONE;0;0;;0;0
2021/08;3576;CrossFit GU Gama;0;3101;;3101;0
2021/08;3583;LACQUA;0;0;;0;0
2021/08;3584;META TREINE;0;0;;0;0
2021/08;3585;Cia Fit;0;0;;0;0
2021/08;3586;Crossfit Bars N Rings;0;296;;296;0
2021/08;3591;Allinea Pilates;0;0;;0;0
2021/08;3595;Champion Training;0;0;;0;0
2021/08;3600;Stone fit centro de treinamento;0;0;;0;0
2021/08;3604;CF Betterlife;0;0;;0;0
2021/08;3641;UBKN FITNESS;0;0;;0;0
2021/08;3645;Espaço Vibre;0;5931;;0;0
2021/08;3649;CrossFit Gade;0;0;;0;0
2021/08;3650;Rústica;0;0;;0;0
2021/08;3651;Ct Energia Thai Leonardo Team;0;0;;0;0
2021/08;3652;CH TRAINING BOX;0;0;;0;0
2021/08;3676;Life+ Cross Training;0;0;;0;0
2021/08;3696;CT VIKINGS BOX 01;0;0;;0;0
2021/08;3705;3050 CrossFit;0;0;;0;0
2021/08;3720;Vida Ativa Oficina de Saúde;0;67;;67;0
2021/08;3721;RITMEI CAMBUI;0;456;;456;0
2021/08;3725;Empire Training;0;0;;0;0
2021/08;3737;RTF Studio;0;0;;0;0
2021/08;3739;HM PERSONAL STUDIO;0;0;;0;0
2021/08;3742;Funcional Academia Personalizada;0;0;;0;0
2021/08;3753;4ALL Gym & Wellness;0;2033;;2033;0
2021/08;3754;Crossfit Pumawari;0;1177;;1177;0
2021/08;3783;Olímpia Fitness;0;0;;0;0
2021/08;3788;IAR CROSS TRAINING;0;0;;0;0
2021/08;3796;BOX Full Energy - Treinamento Funcional e Nutrição;0;294;;294;0
2021/08;3814;Dojo Fight;0;0;;0;0
2021/08;3841;Bôtos GYM - Piúma;0;0;;0;0
2021/08;3848;CrossFit 567 - Campeche;0;5112;;4853;0
2021/08;3863;Bini Sports & Escola Coxa;0;0;;0;0
2021/08;3864;CFJF2;0;3943;;2418;0
2021/08;3865;DRAIOHN TREINAMENTO FÍSICO FUNCIONAL;0;0;;0;0
2021/08;3866;K2 Trindade;0;0;;0;0
2021/08;3890;Fullife Treinamento Físico Personalizado;0;0;;0;0
2021/08;3892;Brave Community Fitness;0;6281;;6281;0
2021/08;3895;TUDORS CROSSFIT E LANCHONETE LTDA;0;3568;;0;0
2021/09;1;ACADEMIA CLUB FITNESS CURITIBA;0;0;0;0;0
2021/09;3;18 PHD SPORTS - AV. MARINGÁ - PINHAIS 3;0;7;1990;0;7
2021/09;4;LIVING FITNESS;0;1346;0;1346;0
2021/09;5;04 PHD SPORTS - JOÃO NEGRÃO - CENTRO 5;0;88;0;88;0
2021/09;8;Associação Atlética Banco do Brasil;0;0;0;0;0
2021/09;10;ACADEMIA ONE;0;511;51795;511;0
2021/09;11;UELFIT Academia;0;0;0;0;0
2021/09;12;MEGA FITNESS;0;154;0;0;0
2021/09;14;ENERGYN ACADEMIA;0;0;0;0;0
2021/09;15;Power Fit Academia;0;0;0;0;0
2021/09;18;Academia 4Fitness;0;4046;;3689;0
2021/09;21;ESPACO ATIVO;0;0;;0;0
2021/09;24;10 PHD SPORTS - ALTO DA XV 24;0;0;;0;0
2021/09;27;The Factory Gym;0;7676;;6459;0
2021/09;42;ACADEMIA FENIX;0;810;;810;0
2021/09;47;JF STRONG GYM;0;199;;199;0
2021/09;53;INFITINESS ACADEMIA;0;505;;505;0
2021/09;54;HR STUDIO;0;0;;0;0
2021/09;58;World Gym;0;21989;;20693;0
2021/09;59;Academia Oxygym;0;10589;;10589;0
2021/09;63;ACADEMIA IMPACTO;0;0;;0;0
2021/09;68;Ace Fit Club;0;617;;617;0
2021/09;78;ASSOCIACAO BUJIN DO KAN DE KARATE;0;0;;;
2021/09;79;CT MOVE TREINAMENTO FUNCIONAL;0;1706;;1706;0
2021/09;81;BE BOLD HARDTRAINING;0;64;;0;64
2021/09;82;CENTRO DE KRAV MAGA DO PARANA;0;0;;0;0
2021/09;89;CrossFit SANJA;0;0;;0;0
2021/09;91;STRIKER'S HOUSE;0;0;;0;0
2021/09;93;AQUAFLEX ACADEMIA;0;10520;;10520;0
2021/09;98;BRAVUS CLUB;0;2019;;1721;0
2021/09;105;DMIX FITNESS 1;0;0;;;
2021/09;107;CENA;0;0;;0;0
2021/09;110;FIT COMPANY;0;29609;;26991;0
2021/09;111;FIELD FITNESS;0;9892;;8360;0
2021/09;112;CWB Defense;0;0;;0;0
2021/09;119;FISIOMASTER JARDIM;0;247;;0;0
2021/09;124;Galpão 898;0;379;;0;0
2021/09;125;SPACE GYM BACACHERI;0;16098;;13479;0
2021/09;128;THE KING GYM;0;1060;;1060;0
2021/09;129;LIFE TEAM;0;455;;455;0
2021/09;133;NARA GUEDES BRANDAO - ME;0;0;;0;0
2021/09;134;ACADEMIA UP BY GURIK;0;1738;;1669;0
2021/09;153;Fisiomaster Praia;0;669;;669;0
2021/09;161;Esporte Clube XV de Novembro de Jaú;0;0;;0;0
2021/09;163;CIA DO CORPO ACADEMIA;0;0;;0;0
2021/09;166;Hama Pilates Sede;0;0;;0;0
2021/09;171;Bio Aventura;0;2598;;2598;0
2021/09;176;Torga Squash Fit;0;0;;0;0
2021/09;177;Natural Done;0;0;;0;0
2021/09;179;CROSSFIT PORTAO;0;2593;;2369;223
2021/09;181;06 PHD SPORTS - FILIPINAS - CAJURU 181;0;0;;0;0
2021/09;190;Wah Lum Kung Fu Brasil;0;0;;0;0
2021/09;200;Escola HidrosFera - Natação e Hidroginástica;0;0;;0;0
2021/09;202;CF GALÁTICOS;0;0;;0;0
2021/09;204;Academia Thai Brasil;0;9102;;8888;0
2021/09;221;SIMIONI TEAM;0;0;;0;0
2021/09;226;Academia Fênix;0;0;;0;0
2021/09;227;BLACK BELT MMA SCHOOL;0;4631;;242;0
2021/09;230;Xperience Sports Center;0;0;;0;0
2021/09;233;Academia Corpus;0;0;;0;0
2021/09;239;ZANELLA FITNESS;0;11430;;11430;0
2021/09;261;PARREIRAS SPORTS e COMMUNITY FIT;0;359;;359;0
2021/09;264;Training Tech Fitness Center;0;6341;;6062;0
2021/09;266;SPORT COMPANY NATAÇÃO E GINASTICA S/C LTDA;0;0;;0;0
2021/09;269;GALLE PERSONAL STUDIO;0;0;;0;0
2021/09;280;Academia Vip Fit;0;8;;0;8
2021/09;290;CLÍNICA SENIOR GYM;0;1553;;1553;0
2021/09;297;Academia Workout Fit;0;0;;0;0
2021/09;299;Academia Movimentacao;0;953;;482;0
2021/09;300;Cross Roncador;0;683;;533;0
2021/09;301;Academia Physical Life;0;434;;434;0
2021/09;304;MUSCLE PLUS ACADEMIA;0;0;;0;0
2021/09;309;ACADEMIA LB ESPORTES;0;5210;;4353;0
2021/09;311;TopFlex Academia;0;0;;0;0
2021/09;312;CHINA TEAM;0;0;;0;0
2021/09;313;Conquiste Saúde;0;0;;0;0
2021/09;323;Academia VIVA+;0;0;;0;0
2021/09;327;OMNI ACADEMIA;0;1112;;1112;0
2021/09;329;IMPERIO FITNESS;0;0;;0;0
2021/09;338;Academia Mbrasil;0;1629;;1629;0
2021/09;341;StrongerFit;0;0;;0;0
2021/09;342;ACADEMIA SHAPE;0;0;;0;0
2021/09;349;BODY ONE FIT;0;7278;;6935;0
2021/09;361;Cia da Forma;0;1272;;1272;0
2021/09;373;UNDER PRESSURE;0;97;;97;0
2021/09;378;Espaço Mov;0;0;;0;0
2021/09;379;ACADEMIA CORPORYUM;0;0;;0;0
2021/09;388;Academia Sparta fit;0;0;;0;0
2021/09;412;FIT COMPANY (FILIAL);0;7359;;7125;0
2021/09;416;Bona Crossfit;0;0;;;
2021/09;418;NATSU ACADEMIA;0;0;;0;0
2021/09;426;Greenfit Academia;0;0;;0;0
2021/09;428;Via Água Club;0;260;;0;0
2021/09;431;Elton Marinato Studio Funcional;0;0;;0;0
2021/09;432;PER4MANCE ACADEMIA;0;0;;0;0
2021/09;435;FORCE FITNESS;0;331;;331;0
2021/09;436;07 PHD SPORTS - PEDRO IVO - CENTRO 436;0;263;;263;0
2021/09;439;Battlefield Gym;0;0;;0;0
2021/09;447;CrossFit Lion's Fire;0;0;;0;0
2021/09;450;Vitae Academia;0;0;;0;0
2021/09;451;Crossfit V6;0;11048;;9120;0
2021/09;452;EFFICIENCY GYM;0;2379;;2379;0
2021/09;453;09 PHD SPORTS - GUABIROTUBA 453;0;0;;0;0
2021/09;454;UPLAY FITNESS - GUARAPUAVA;0;19399;;19399;0
2021/09;458;FIVE ONE FITNESS;0;2858;;2438;0
2021/09;463;Alliance Lago Norte;0;429;;0;31
2021/09;466;OnLife Funcional Fitness Clube;0;152;;0;152
2021/09;467;ESPAÇO ATIVO PILATES;0;0;;0;0
2021/09;472;XTREME FIGHT & FITNESS;0;0;;0;0
2021/09;473;DASFIT TREINAMENTO FUNCIONAL;0;215;;215;0
2021/09;474;INSANIT GYM;0;303;;303;0
2021/09;480;FLAME POLE STUDIO;0;0;;0;0
2021/09;481;UPLAY FITNESS - PINHAIS;0;10261;;10145;115
2021/09;495;19 PHD SPORTS - LEOPOLDO JACOMEL - PINHAIS 495;0;2227;;2227;0
2021/09;497;EAGLES CROSS TRAINING;0;0;;0;0
2021/09;499;Ecolife Saude;0;0;;0;0
2021/09;503;Flow Inn Estudio;0;0;;0;0
2021/09;541;FIT PREMIUM - MERCES;0;11362;;11250;0
2021/09;543;ACADEMIA GIGAFIT;0;1698;;1698;0
2021/09;546;Cl Fitness;0;0;;0;0
2021/09;549;Academia Via Mulher;0;0;;0;0
2021/09;591;Academia Max Sports;0;0;;0;0
2021/09;622;WM FItness;0;1791;;1791;0
2021/09;631;CROSS EXTRA HARD;0;0;;0;0
2021/09;640;ACADEMIA CGE;0;0;;0;0
2021/09;671;Una Studio;0;0;;0;0
2021/09;677;Crossfit Kerberos;0;1737;;1501;236
2021/09;678;Studio Personality;0;0;;0;0
2021/09;682;Graciosa Country Club;0;0;;0;0
2021/09;704;WM HEALTH;0;3133;;3133;0
2021/09;728;F2 Academia;0;1363;;1173;0
2021/09;732;Joy - Treinamento Funcional e Pilates;0;0;;0;0
2021/09;786;Moove Treinamento Funcional;0;0;;0;0
2021/09;790;Academia Body Fit - Unidade 1;0;0;;0;0
2021/09;803;KOMANDOS BRASILFIT;0;0;;0;0
2021/09;818;UP! Fitness;0;0;;0;0
2021/09;820;RH PRO STUDIO;0;0;;0;0
2021/09;826;Studio Chronos Panamby;0;1042;;1042;0
2021/09;833;Crossfit Silver Lake;0;0;;0;0
2021/09;858;IMA;0;0;;0;0
2021/09;860;STRONGER CROSS;0;0;;0;0
2021/09;861;ESCOLINHA DE FUTEBOL AMÉRICA;0;0;;0;0
2021/09;866;EQUILIBRIUM SPRADA;0;270;;270;0
2021/09;875;Cerrado Crossfit;0;0;;0;0
2021/09;893;Fênix Centro de Treinamento;0;0;;0;0
2021/09;902;03 PHD SPORTS - SANTA QUITÉRIA 902;0;0;;0;0
2021/09;907;WS NATAÇÃO;0;3878;;3524;0
2021/09;910;Vstrong;0;0;;0;0
2021/09;917;Forseti Centro de Treinamento;0;0;;0;0
2021/09;940;02 PHD SPORTS - REBOUÇAS 940;0;99;;0;0
2021/09;945;01 PHD SPORTS - BACACHERI 945;0;78;;78;0
2021/09;947;Clínica do Movimento;0;0;;0;0
2021/09;952;Academia S5;0;0;;0;0
2021/09;971;MB ASSESSORIA ESPORTIVA;0;0;;0;0
2021/09;973;CrossFit City Wolves;0;2908;;2908;0
2021/09;977;M1 FITNESS CENTER;0;0;;0;0
2021/09;981;TOPLIFE ACADEMIA;0;638;;638;0
2021/09;997;Nobre Arte Academia de Boxe;0;1209;;1209;0
2021/09;1015;Academia Fitness Plus;0;0;;0;0
2021/09;1017;EQUILIBRIUM FERRARIA;0;0;;0;0
2021/09;1033;CrossFit Vingadores;0;0;;0;0
2021/09;1049;CF Piumhi;0;0;;0;0
2021/09;1057;ACADEMIA SMART FIT;0;298;;298;0
2021/09;1075;Black Box Training;0;14;;14;0
2021/09;1086;CROSSFIT HARDBREAK;0;251;;251;0
2021/09;1100;ARENA ONE ACADEMIA;0;382;;382;0
2021/09;1118;PROFIT STUDIO;0;3167;;3167;0
2021/09;1123;Academia Oxy Place;0;0;;0;0
2021/09;1146;Break Limits;0;0;;0;0
2021/09;1151;Corpo funcional cross;0;0;;0;0
2021/09;1152;HIIT FITNESS;0;0;;0;0
2021/09;1163;K2 Itacorubi;0;0;;0;0
2021/09;1177;Tribo Fitness Chácara;0;242;;242;0
2021/09;1182;Eik? Artes Marciais;0;0;;0;0
2021/09;1190;Academia Quality Body;0;5653;;5487;0
2021/09;1191;CROSSFIT FIRE HAWKS;0;1455;;1455;0
2021/09;1219;studio fitness monise glatzl;0;1332;;223;0
2021/09;1228;Viva Pilates SP;0;0;;0;0
2021/09;1232;Vibe Cross Training;0;0;;0;0
2021/09;1246;EVOLUA IÇARA;0;0;;0;0
2021/09;1250;TRIBO GUARUJÁ;0;873;;145;728
2021/09;1254;Focus Academia;0;71;;71;0
2021/09;1272;Santé Treinamento Funcional;0;0;;0;0
2021/09;1278;Head Office;0;78;;0;0
2021/09;1280;Academia La Santé!;0;0;;0;0
2021/09;1284;Tribo Fitness Mesquita;0;139;;139;0
2021/09;1291;Elite Cross;0;0;;0;0
2021/09;1300;Clínica Fitness D2;0;0;;0;0
2021/09;1301;Novo Futuro Studio;0;0;;0;0
2021/09;1305;MOV CLUBE FITNESS;0;287;;287;0
2021/09;1308;TIA ILKA - ALPHAVILLE;0;1636;;1636;0
2021/09;1310;PRIX;0;0;;0;0
2021/09;1318;Evolua Morro da Fumaça;0;0;;0;0
2021/09;1322;Yôga School;0;56;;0;56
2021/09;1328;UPLAY FITNESS - AV BRASILIA;0;13987;;13890;97
2021/09;1334;TIA ILKA - UNIDADE OESTE;0;3701;;3701;0
2021/09;1341;Academia World Fitness;0;0;;0;0
2021/09;1344;Movimento A Instituto de Saúde Física e Mental;0;0;;0;0
2021/09;1346;MegaRace Centro Fitness;0;0;;0;0
2021/09;1353;Hama Pilates Premium;0;308;;308;0
2021/09;1361;max training;0;0;;0;0
2021/09;1371;DOMINIO FITNESS;0;0;;0;0
2021/09;1376;H2o Studio - Treinamento funcional e Pilates;0;697;;0;0
2021/09;1390;Crossfit Maringá 2;0;254;;254;0
2021/09;1392;Shamu Natação;0;0;;0;0
2021/09;1400;WA Danças - Unidade Paulista;0;383;;383;0
2021/09;1408;Penduricália Acrobacia Aérea;0;0;;0;0
2021/09;1435;CROSSTAINER;0;894;;694;199
2021/09;1436;Unidade Glória - RTesser Life Studio;0;0;;0;0
2021/09;1437;Meu Personal de Bolso;0;0;;0;0
2021/09;1456;BOX SE7E;0;0;;0;0
2021/09;1463;JAB L.U.T.A.S.;0;4843;;4226;0
2021/09;1478;Akacia Amarela;0;0;;0;0
2021/09;1494;Plié Namastê Studio;0;0;;0;0
2021/09;1512;FORMA FITNESS ACADEMIA;0;0;;0;0
2021/09;1539;Primal Cross;0;0;;0;0
2021/09;1570;Steel Giants;0;1288;;0;1288
2021/09;1571;Armel CrossFit;0;0;;;
2021/09;1577;Split Pole Studio;0;0;;0;0
2021/09;1580;CROSSFIT PARAGUAÇU;0;511;;511;0
2021/09;1588;Studio Latos Pilates;0;380;;0;0
2021/09;1599;Tribo - Vale do Sol;0;0;;0;0
2021/09;1600;Viva Bem;0;0;;0;0
2021/09;1601;CT Evox;0;0;;0;0
2021/09;1606;Tribo fitness Unidade Curvelo;0;0;;0;0
2021/09;1614;Pratique Cross;0;0;;0;0
2021/09;1618;Academia Body Fit - Unidade 2;0;0;;0;0
2021/09;1630;13 PHD SPORTS - VIP - CAJURU 1630;0;0;;0;0
2021/09;1633;KOR CROSSFIT 2;0;0;;0;0
2021/09;1649;CF SOLDIERS;0;0;;0;0
2021/09;1650;NEOFITNESS;0;10660;;5694;0
2021/09;1664;Soc Emp Alive Studios LTDA;0;0;;0;0
2021/09;1684;Instituto Verbalize;0;0;;0;0
2021/09;1687;LIFIT TRAINING - A. RATOS;0;0;;0;0
2021/09;1690;Barong Crossfit;0;349;;174;174
2021/09;1705;Flashover Bancários;0;204;;204;0
2021/09;1713;Núcleo 7 Esferas do Tao;0;0;;0;0
2021/09;1717;Studio Personal Trainer Mogi - Adão Silva;0;1086;;919;0
2021/09;1721;Gym Pilates - Alphaville;0;0;;;
2021/09;1729;CT SEARA - Vôlei de praia;0;0;;0;0
2021/09;1732;ABS Studio Personalizado;0;0;;0;0
2021/09;1739;Acqua Fitness;0;17568;;16728;0
2021/09;1740;Pura Vida Pilates;0;0;;0;0
2021/09;1752;PROLOGUE Box CrossFit;0;0;;0;0
2021/09;1756;Crossfire;0;1007;;1007;0
2021/09;1766;BABY GYM - ACADEMIA PARA BEBÊS;0;0;;0;0
2021/09;1780;Corpilates – Equilíbrio e Saúde;0;3298;;2869;0
2021/09;1790;Alive Natação;0;0;;0;0
2021/09;1791;Up Fit Studio Personal Trainer;0;0;;0;0
2021/09;1794;Clube Náutico Riachuelo;0;0;;0;0
2021/09;1801;Juninho Tennis;0;0;;0;0
2021/09;1815;CENTRAL FITNESS;0;90;;0;90
2021/09;1825;Vsa fitness;0;0;;0;0
2021/09;1826;Tribo Fitness São Carlos;0;0;;0;0
2021/09;1831;Maisstreino;0;249;;0;249
2021/09;1833;11 PHD SPORTS - UBERABA 1833;0;0;;;
2021/09;1836;HJ Fitness;0;4248;;4248;0
2021/09;1888;Osy Fit - Maracana;0;2447;;2447;0
2021/09;1898;Oasis Academia;0;0;;0;0
2021/09;1912;TRIBO FITNESS ANGRA;0;0;;0;0
2021/09;1920;Cityvida Capão Bonito;0;282;;282;0
2021/09;1921;Power Training;0;0;;0;0
2021/09;1927;Boa forma studio personal e treinamento funcional;0;0;;0;0
2021/09;1934;Cross1Fit;0;219;;0;219
2021/09;1936;CFP9 CasaShopping;0;0;;0;0
2021/09;1943;Academia Ramirez;0;0;;0;0
2021/09;1945;MAFIA CF CROSSTRAINING;0;0;;0;0
2021/09;1949;BABY GYM;0;0;;0;0
2021/09;1951;AKTIVE CENTRO DE SAUDE E BEM ESTAR;0;0;;0;0
2021/09;1954;EMAGREFIT;0;0;;0;0
2021/09;1955;KOR CrossFit;0;0;;0;0
2021/09;1966;Academia Bio Fitness;0;13530;;13530;0
2021/09;1967;centro de treinamento body & soul;0;0;;0;0
2021/09;1990;Tribo fitness unidade Belém;0;0;;0;0
2021/09;1991;CT BOLA PRA CIMA;0;0;;0;0
2021/09;1992;Kahu CrossFit;0;0;;0;0
2021/09;1996;Elleven Futebol Studio;0;908;;731;0
2021/09;1998;STUDIO BROOK FIGHTER;0;0;;0;0
2021/09;2000;Saúde e fitness;0;0;;0;0
2021/09;2022;VIVA ACADEMIA DE NATAÇÃO E HIDROGINÁSTICA;0;160;;160;0
2021/09;2023;UNIDADE 1 ITAPARK;0;5383;;5383;0
2021/09;2027;JSJ ESPORTES E ENTRETENIMENTO LTDA;0;2704;;1954;0
2021/09;2028;MOREIRA FIT I;0;0;;0;0
2021/09;2034;ACADEMIA COLISEO;0;0;;0;0
2021/09;2087;Studio Angelo Molina;0;0;;0;0
2021/09;2088;UPEX FIT;0;7745;;7357;0
2021/09;2092;SOU PILATES;0;0;;0;0
2021/09;2103;2103;0;0;;;
2021/09;2139;Intense Fitness Itabira;0;0;;0;0
2021/09;2174;Unit55 CrossFit;0;0;;0;0
2021/09;2179;CROSSBOX;0;0;;0;0
2021/09;2193;OSY FIT - Guaraituba;0;1347;;1347;0
2021/09;2198;Centro de Treinamento Team Cruz;0;0;;0;0
2021/09;2204;ARENA EKO;0;0;;0;0
2021/09;2205;I9 CROSSFIT;0;0;;0;0
2021/09;2216;Estúdio Andréa Schaidt;0;0;;0;0
2021/09;2224;Bravus centro de treinamento;0;0;;0;0
2021/09;2229;Fit House;0;0;;0;0
2021/09;2231;Centro de Natação Camboriú;0;152;;152;0
2021/09;2240;Grupo Joyce Fitness;0;330;;330;0
2021/09;2265;CFJM;0;0;;0;0
2021/09;2276;ACADEMIA R2;0;24325;;19906;124
2021/09;2303;Studio Funcional 360 Studio;0;296;;296;0
2021/09;2312;Studio Nataraja Flow Yoga;0;0;;0;0
2021/09;2344;Tribo fitness São luis Maranhão;0;0;;0;0
2021/09;2360;BIOTRAINING;0;258;;258;0
2021/09;2367;Academia Black Bull Fit;0;369;;369;0
2021/09;2387;Vitta Physio;0;0;;0;0
2021/09;2389;Arena;0;0;;0;0
